chr_contig_3585	25181047	25188757
chr_contig_1738	25217041	25219842
chr_contig_280	25220888	25223131
chr_contig_3513	25223274	25231778
chr_contig_612	25585917	25594220
chr_contig_485	25594299	25599049
chr_contig_2249	25642346	25649181
chr_contig_1373	25649423	25655114
chr_contig_2717	25658411	25673289
chr_contig_3737	25679842	25690666
chr_contig_861	25690501	25691081
chr_contig_4553	25691157	25715047
chr_contig_236	25715044	25736171
chr_contig_4377	25736469	25743870
chr_contig_2755	25760062	25764558
chr_contig_3923	25764606	25775577
chr_contig_4489	25776759	25793390
chr_contig_3209	25794005	25805358
chr_contig_1521	25805449	25806682
chr_contig_267	25806824	25807059
chr_contig_1921	25830581	25834384
chr_contig_3153	25835249	25836916
chr_contig_4609	25838770	25873917
chr_contig_3196	25874533	25879341
chr_contig_2219	25879751	25886332
chr_contig_1006	26005883	26014611
chr_contig_3516	26140566	26147121
chr_contig_2565	26173571	26184125
chr_contig_2011	26184160	26188844
chr_contig_2125	26189528	26204157
chr_contig_2948	26231409	26240675
chr_contig_1117	26243944	26245114
chr_contig_1566	26245966	26248173
chr_contig_1958	26253808	26257944
chr_contig_3966	26257951	26275940
chr_contig_4627	26275981	26321603
chr_contig_354	26337306	26340141
chr_contig_4651	26343617	26416807
chr_contig_2198	26418080	26429808
chr_contig_3744	26432594	26443868
chr_contig_2003	26460783	26475722
chr_contig_2344	26569331	26576097
chr_contig_1047	26581910	26582851
chr_contig_26	26701969	26711392
chr_contig_2206	26711651	26722093
chr_contig_3795	26722226	26734924
chr_contig_72	26734920	26736230
chr_contig_1326	26736182	26737801
chr_contig_4121	26737858	26764123
chr_contig_1540	26769621	26778654
chr_contig_4465	26779335	26797958
chr_contig_1739	26837547	26853039
chr_contig_305	26853232	26855661
chr_contig_763	26855768	26871747
chr_contig_561	26871785	26878521
chr_contig_2819	26878634	26899562
chr_contig_125	27104156	27141132
chr_contig_2486	27148184	27158106
chr_contig_440	27158690	27162581
chr_contig_2504	27503215	27513507
chr_contig_1964	27517020	27566612
chr_contig_4370	27567122	27574776
chr_contig_2951	27606525	27636267
chr_contig_4548	27710003	27733669
chr_contig_3334	27734801	27766470
chr_contig_4340	27766547	27768297
chr_contig_1556	27768565	27770734
chr_contig_65	27828231	27829516
chr_contig_4027	27878450	27900010
chr_contig_2516	27900323	27910300
chr_contig_3644	27964600	27982165
chr_contig_1499	27982412	27984318
chr_contig_3074	28021509	28059184
chr_contig_2412	28133744	28142684
chr_contig_4117	28149192	28176388
chr_contig_2881	28176422	28201212
chr_contig_4488	28248640	28266448
chr_contig_4544	28266513	28291330
chr_contig_1453	28307895	28309784
chr_contig_1212	28312953	28316195
chr_contig_3424	28316477	28320814
chr_contig_2328	28321023	28328524
chr_contig_1283	28328823	28330327
chr_contig_4659	28330405	28389009
chr_contig_157	28417077	28418683
chr_contig_406	28418880	28454112
chr_contig_1270	28454328	28455832
chr_contig_3128	28456185	28457693
chr_contig_4064	28458028	28480812
chr_contig_3997	28481070	28500578
chr_contig_4682	28500901	28522252
chr_contig_3874	28522768	28537273
chr_contig_3259	28544731	28580826
chr_contig_3344	28580913	28584429
chr_contig_3538	28582374	28589208
chr_contig_3181	28606640	28608497
chr_contig_2142	28609125	28617163
chr_contig_3624	28618882	28640363
chr_contig_2278	28640365	28647267
chr_contig_4385	28648976	28657722
chr_contig_3506	28691666	28710655
chr_contig_3820	28710946	28723240
chr_contig_3951	28723225	28740615
chr_contig_3418	28742149	28747124
chr_contig_2624	28747317	28762161
chr_contig_1918	28872091	28878566
chr_contig_1925	28878531	28882083
chr_contig_4432	28910195	28939703
chr_contig_3365	28940496	28943896
chr_contig_3883	28956403	28995025
chr_contig_3213	29009401	29012753
chr_contig_3273	29015371	29017634
chr_contig_3658	29018497	29027329
chr_contig_2026	29027372	29080046
chr_contig_1834	29216917	29217870
chr_contig_3847	29217816	29236364
chr_contig_4079	29236828	29261624
chr_contig_228	29293622	29295568
chr_contig_381	29295635	29298826
chr_contig_4004	29299090	29339172
chr_contig_1000	29339056	29386731
chr_contig_4326	29386756	29462939
chr_contig_571	29464043	29471114
chr_contig_2999	29474555	29486993
chr_contig_944	29487014	29487289
chr_contig_3000	29487312	29515443
chr_contig_2743	29645876	29655896
chr_contig_776	29655802	29656004
chr_contig_4530	29655910	29716593
chr_contig_3307	29728733	29731621
chr_contig_3872	29803879	29818882
chr_contig_983	29995899	29996005
chr_contig_3447	30078929	30084084
chr_contig_3105	30084144	30089176
chr_contig_2820	30091574	30132292
chr_contig_3794	30132335	30153370
chr_contig_4208	30153460	30159697
chr_contig_4209	30159777	30196675
chr_contig_552	30197227	30246620
chr_contig_189	30247260	30249044
chr_contig_2270	30249371	30256516
chr_contig_2842	30256365	30295496
chr_contig_821	30295504	30295676
chr_contig_2955	30296103	30372054
chr_contig_2522	30415305	30425893
chr_contig_4284	30477467	30534558
chr_contig_4142	30612387	30643101
chr_contig_1835	30829658	30832368
chr_contig_4226	30838606	30881077
chr_contig_336	30883038	30885683
chr_contig_3579	30949105	30957241
chr_contig_4217	31054039	31090526
chr_contig_4201	31096799	31135908
chr_contig_2726	31137646	31153971
chr_contig_174	31198118	31199814
chr_contig_741	31237591	31251355
chr_contig_1668	31307702	31310130
chr_contig_4493	31310195	31327935
chr_contig_2115	31393582	31402486
chr_contig_3897	31402661	31418589
chr_contig_3753	31418682	31429897
chr_contig_1719	31430124	31437507
chr_contig_182	31437609	31446764
chr_contig_1826	31474362	31478905
chr_contig_2095	31503894	31508889
chr_contig_1022	31509355	31510375
chr_contig_3260	31510338	31514868
chr_contig_1829	31515383	31518620
chr_contig_3945	31606332	31623724
chr_contig_1784	31646143	31649173
chr_contig_1830	31684174	31687309
chr_contig_3598	31688199	31696772
chr_contig_707	31702160	31702391
chr_contig_706	31702297	31715510
chr_contig_1205	31715698	31717066
chr_contig_200	31720152	31721969
chr_contig_138	31741509	31743051
chr_contig_343	31743131	31745868
chr_contig_82	31745943	31747236
chr_contig_609	31805463	31813501
chr_contig_2392	31878362	31891110
chr_contig_494	31891675	31901895
chr_contig_444	31901914	31905860
chr_contig_2109	31907255	31912668
chr_contig_92	31913030	31914400
chr_contig_528	31914600	31920423
chr_contig_2631	31920495	31933678
chr_contig_367	31933719	31936707
chr_contig_513	31937695	31943031
chr_contig_567	31943253	31950134
chr_contig_2558	31950314	31964994
chr_contig_3523	31978862	31981861
chr_contig_2272	31983094	31985172
chr_contig_4138	31985254	32028846
chr_contig_3806	32029087	32043807
chr_contig_3421	32044108	32070009
chr_contig_1431	32071666	32073505
chr_contig_2377	32073636	32085807
chr_contig_3526	32086839	32103647
chr_contig_2126	32109098	32114287
chr_contig_3345	32114418	32118124
chr_contig_2594	32118714	32135437
chr_contig_3442	32135860	32144345
chr_contig_1675	32144344	32170344
chr_contig_1577	32170562	32172813
chr_contig_1386	32173325	32174984
chr_contig_1930	32175174	32178485
chr_contig_1858	32178505	32181045
chr_contig_4412	32181529	32201291
chr_contig_3179	32202678	32206686
chr_contig_3391	32208459	32212674
chr_contig_1260	32212846	32214237
chr_contig_1828	32214585	32219397
chr_contig_2053	32219567	32223814
chr_contig_1362	32226474	32228181
chr_contig_4519	32229351	32258269
chr_contig_2055	32258329	32263046
chr_contig_1580	32268470	32276245
chr_contig_1441	32278402	32280164
chr_contig_1987	32280383	32284338
chr_contig_3385	32311226	32337340
chr_contig_572	32585620	32597289
chr_contig_273	32597234	32599424
chr_contig_1210	32599793	32601185
chr_contig_4351	32663271	32668905
chr_contig_6	32669002	32683515
chr_contig_1550	32684093	32686247
chr_contig_1265	32816315	32817517
chr_contig_1250	32818863	32820226
chr_contig_1328	32821473	32822918
chr_contig_1471	32823396	32825334
chr_contig_3734	32991706	33004118
chr_contig_2106	33004198	33009388
chr_contig_4029	33009491	33039351
chr_contig_2578	33039540	33050224
chr_contig_3600	33052892	33060986
chr_contig_4078	33060855	33084369
chr_contig_2899	33084374	33140306
chr_contig_2643	33220098	33255567
chr_contig_2639	33255737	33268673
chr_contig_1045	33307363	33311004
chr_contig_1561	33316297	33318385
chr_contig_3106	33319153	33320394
chr_contig_1282	33328591	33329996
chr_contig_4337	33329945	33331653
chr_contig_1727	33376526	33378998
chr_contig_1873	33379063	33382336
chr_contig_1349	33387289	33388861
chr_contig_1539	33388940	33390741
chr_contig_1518	33390171	33391723
chr_contig_254	33408340	33410418
chr_contig_1492	33558930	33560927
chr_contig_1762	33561980	33564893
chr_contig_2742	33564930	33581531
chr_contig_463	34254570	34258801
chr_contig_105	34298055	34299446
chr_contig_2837	34301534	34322854
chr_contig_229	34365500	34367447
chr_contig_1637	34406027	34408439
chr_contig_4058	34408542	34430363
chr_contig_3383	34455252	34483803
chr_contig_1654	34484437	34486385
chr_contig_2258	34487258	34493344
chr_contig_4708	34493351	34496275
chr_contig_3946	34496795	34515531
chr_contig_787	34515607	34516579
chr_contig_3610	34516674	34525558
chr_contig_753	34549074	34564180
chr_contig_4596	34564328	34596820
chr_contig_1053	34596802	34620718
chr_contig_419	34625185	34628764
chr_contig_2896	34628820	34653860
chr_contig_2242	34655774	34662619
chr_contig_1604	34715002	34717001
chr_contig_3265	34720051	34722150
chr_contig_3903	34747738	34763844
chr_contig_4486	34820025	34840304
chr_contig_3825	34841534	34854794
chr_contig_4071	34855564	34880682
chr_contig_117	34945343	34946781
chr_contig_1885	34946787	34953561
chr_contig_246	34953885	34955823
chr_contig_1576	34965086	34967309
chr_contig_3502	34967828	34973911
chr_contig_1657	34974090	34976353
chr_contig_1528	34977859	34980960
chr_contig_2041	34981429	34986162
chr_contig_251	35002343	35004423
chr_contig_1578	35004666	35010042
chr_contig_1138	35011941	35013173
chr_contig_3499	35018882	35025301
chr_contig_1655	35024311	35026725
chr_contig_1570	35029902	35034488
chr_contig_293	35051444	35056229
chr_contig_1752	35072100	35078673
chr_contig_3596	35078647	35086833
chr_contig_1966	35086990	35091173
chr_contig_1646	35091777	35094018
chr_contig_1470	35106784	35108584
chr_contig_1895	35108736	35112275
chr_contig_102	35148923	35150311
chr_contig_1157	35150295	35151554
chr_contig_2162	35159297	35164567
chr_contig_1213	35165170	35166557
chr_contig_1652	35168115	35170570
chr_contig_1017	35171461	35172552
chr_contig_1236	35173625	35176504
chr_contig_300	35176666	35179011
chr_contig_1298	35179043	35187802
chr_contig_2172	35187848	35193609
chr_contig_1173	35194616	35195908
chr_contig_58	35206025	35207270
chr_contig_3557	35207263	35216296
chr_contig_3043	35216299	35220931
chr_contig_2199	35220918	35227084
chr_contig_747	35253937	35286411
chr_contig_1353	35286484	35288161
chr_contig_3224	35289344	35291146
chr_contig_1626	35294528	35296922
chr_contig_1726	35302651	35305398
chr_contig_1842	35305612	35308773
chr_contig_3263	35321221	35332001
chr_contig_4350	35332379	35337814
chr_contig_3556	35338345	35345780
chr_contig_1574	35346455	35348358
chr_contig_3131	35348657	35353479
chr_contig_3465	35353828	35359736
chr_contig_180	35401703	35403372
chr_contig_289	35420130	35422465
chr_contig_409	35422857	35426352
chr_contig_2043	35426505	35444112
chr_contig_1359	35444081	35445782
chr_contig_1187	35456493	35457785
chr_contig_1674	35468232	35472802
chr_contig_446	35472697	35476672
chr_contig_373	35476897	35507784
chr_contig_61	35528802	35532013
chr_contig_1363	35533184	35534698
chr_contig_1855	35534489	35539194
chr_contig_2178	35539332	35544801
chr_contig_1317	35545369	35546372
chr_contig_175	35546499	35546698
chr_contig_2506	35546896	35556796
chr_contig_3214	35556920	35559061
chr_contig_4462	35560144	35575252
chr_contig_1517	35576038	35577894
chr_contig_214	35578303	35580185
chr_contig_3611	35580363	35597338
chr_contig_3270	35599214	35601794
chr_contig_1779	35602114	35604935
chr_contig_126	35649501	35658149
chr_contig_1216	35658148	35659546
chr_contig_1389	35818367	35820137
chr_contig_1323	35844596	35849142
chr_contig_1377	35849190	35850936
chr_contig_1149	35852147	35853202
chr_contig_3161	35862658	35864359
chr_contig_1129	35872095	35873205
chr_contig_1766	35873489	35874798
chr_contig_3291	35874855	35875932
chr_contig_4126	35994692	36023566
chr_contig_553	36086856	36093351
chr_contig_2813	36094283	36114863
chr_contig_159	36114902	36196518
chr_contig_655	36196555	36206853
chr_contig_1532	36238268	36261999
chr_contig_797	36294403	36339357
chr_contig_385	36339263	36342415
chr_contig_2549	36342981	36354096
chr_contig_1805	36375071	36378178
chr_contig_2529	36378593	36389309
chr_contig_303	36389373	36391784
chr_contig_2650	36392075	36405851
chr_contig_2380	36406059	36414577
chr_contig_347	36414593	36417342
chr_contig_297	36447850	36450221
chr_contig_3008	36452977	36495171
chr_contig_608	36495381	36503536
chr_contig_708	36503666	36517063
chr_contig_3012	36516857	36561987
chr_contig_4558	36561965	36589439
chr_contig_110	36590550	36591961
chr_contig_2805	36591922	36611944
chr_contig_1428	36711441	36715411
chr_contig_4321	36715957	36808101
chr_contig_4459	36808183	36822707
chr_contig_1833	36823343	36826596
chr_contig_260	36880477	36882583
chr_contig_1110	36885014	36886170
chr_contig_4067	36980921	37012869
chr_contig_1335	37039714	37041352
chr_contig_4135	37041981	37068996
chr_contig_3407	37069239	37077395
chr_contig_1127	37102561	37103667
chr_contig_4686	37104557	37142021
chr_contig_2836	37142736	37163500
chr_contig_3332	37248808	37252044
chr_contig_563	37252167	37258875
chr_contig_1097	37259180	37279146
chr_contig_1202	37338453	37339819
chr_contig_1182	37341178	37342499
chr_contig_4001	37342829	37362931
chr_contig_4125	37364957	37393243
chr_contig_1985	37454393	37458477
chr_contig_1837	37460722	37463644
chr_contig_1099	37464321	37465424
chr_contig_1747	37465858	37468360
chr_contig_3271	37485675	37489007
chr_contig_2654	37510971	37525511
chr_contig_1315	37626841	37631185
chr_contig_4132	37669972	37704169
chr_contig_3382	37704180	37707915
chr_contig_2124	37806708	37812133
chr_contig_3582	37812170	37820306
chr_contig_3281	37826080	37828837
chr_contig_4172	37830120	37863266
chr_contig_256	37863271	37877055
chr_contig_2598	37966417	37995625
chr_contig_4133	37995786	38023694
chr_contig_1048	38025717	38026754
chr_contig_2143	38094753	38100456
chr_contig_2806	38100733	38120609
chr_contig_2273	38194649	38201839
chr_contig_585	38201969	38209367
chr_contig_2925	38210488	38236381
chr_contig_1069	38252175	38253252
chr_contig_1909	38253522	38257123
chr_contig_2907	38332876	38359637
chr_contig_4103	38392646	38419691
chr_contig_382	38425115	38466669
chr_contig_770	38527857	38544764
chr_contig_2863	38545899	38569445
chr_contig_116	38570538	38571969
chr_contig_1161	38643590	38661323
chr_contig_4211	38830054	38831592
chr_contig_3665	38833249	38842570
chr_contig_1798	39059240	39065463
chr_contig_3002	39066598	39103882
chr_contig_2413	39109971	39118198
chr_contig_3664	39118292	39144430
chr_contig_4543	39155387	39183999
chr_contig_2376	39227152	39235086
